-63.26153690973023;-22.201344138011635
-68.26206849618933;-9.497007077817376
-61.67077455375174;-24.103373175534323
-39.56214920071313;-31.966447150860116
-59.660517044796975;-13.625997084331832
-41.83924513288804;-20.751569503647133
-72.24555816632441;-18.676343988501007
-60.6690331083274;-5.162264975613926
-68.352867344008;-9.996103825712822
-66.44604419712319;4.531126819909709
-61.75555793359532;-13.793353494731583
-58.927462107358565;-25.854800963867604
-53.757477634687056;-33.78600231705573
-34.090244874944034;-7.002492181772041
-48.029072904496005;-6.8285615259003585
-43.37602955636399;-21.118078828061265
-48.48002158370274;-2.647454884655648
-40.395964362904635;-16.162307273660748
-55.0647727153019;-2.9872859418193407
-41.93263012707992;-16.864673150661407
-68.63663513486303;-8.442295659981315
-62.069441202472476;4.622840905022478
-43.967974491172015;-33.083774592275404
-40.68140941268965;-17.809751405705576
-48.93430716270096;-1.706220644425251
-69.26001331058278;-23.869831166733317
-70.46407063989078;2.449655582951287
-71.67950382792813;-28.60835560877977
-56.44963826030038;-13.23320465347874
-59.44394478004356;-24.715105850791087
-36.340095029959805;-23.65268011401753
-33.42981290787039;-6.336098844135233
-66.46130412792249;-6.797201325751633
-35.217681665696254;-18.8483057019328
-46.12289830842376;4.417311527069181
-45.76150981859016;-27.253090702478588
-68.51317812654372;3.85377098425311
-52.2552914623824;-6.983960456368717
-43.071689965947726;0.48085284549019036
-54.14513963807204;-27.948314507536914
-53.84540549410127;-17.888399252732597
-55.70554093591916;-30.20533148297362
-61.80636427448349;-20.088843756006646
-50.807009820978045;-1.1854442426727019
-73.10515906418895;-0.8606071178440757
-69.15793352317475;-24.462231771517366
-47.68233197408886;-6.250272169425525
-41.79324254877115;-24.96528301291754
-45.01994659767712;-26.042506397229428
-63.86360216058115;-28.018064347373862
-35.392352948134665;-32.017464065957924
-62.13238476043425;-22.29384503427088
-69.50251061702038;-6.6367809641951645
-63.02564442926041;0.9796440634946677
-69.82058009524954;-4.158135428641856
-58.35141497129919;-21.824977388170367
-66.96870699305597;-7.106153735023309
-72.36763017725623;-6.655708432427254
-32.02227525363833;-21.125107370360006
-57.96529216958664;-2.0324755595751647
-42.938762470340876;1.054767837582446
-68.93025392731585;-15.513073287606165
-43.289872194359106;-5.415468954859868
-65.13503999665313;-30.334832981481444
-54.924777333165366;-29.457461688269913
-56.612829718542585;-25.68968453637507
-44.49818881286956;-31.738422507081687
-54.677787558377474;-22.008605763611175
-35.446057312612524;-11.33563842550937
-42.899138039708916;2.677330237596827
-53.17933587961565;-2.9283424074813844
-50.98084931628874;-6.68068895968835
-49.17959437040298;-23.204201354889193
-60.46229029197878;-29.395609462805
-41.58920375738999;-28.679633935175055
-65.09588692864428;3.4368344273889804
-46.58850787333617;-32.96944656683006
-39.31820711372268;1.697224836074767
-68.43036021908702;-27.055621327218937
-63.75618414337942;-22.922615476602335
-46.77264561653463;-5.582309172436869
-60.73528022410872;-17.69930950413307
-51.5737692775434;4.360993514008705
-48.72230965246308;-32.757222298553614
-37.23911053551233;-20.35048554770036
-42.65663495474341;-6.265301730325763
-49.88246072134873;-29.41829717581978
-63.68987806698476;-27.00077190661314
-71.15523509997576;-27.79134600454173
-71.15602465648475;-11.91265370629381
-53.317666106186095;-33.31323407206405
-52.37388088747869;-28.50296251518197
-44.8921136636213;-1.729834982069761
-72.81968753123397;-19.677284910560214
-64.28860961436051;-19.38197409011427
-45.80736152887771;-9.407046172738774
-50.27763570054993;-1.965465633662145
-70.30936496709103;-27.314428525785775
-38.00840053600169;-18.672353568613044
-40.86941443657701;-6.540539857537119
-46.15331121114836;-24.21262189773349
-39.16048514256296;-30.57380715537635
-56.99394974055473;-22.758973502355403
-70.0300572196376;-9.93679101570153
-41.20290187920254;-26.06481615522419
-34.26821189030736;-4.238253837827614
-40.39694930975413;-20.86516349349693
-50.519033239472236;-9.15365385558178
-67.07539616321392;-15.08197145304441
-38.765651307937134;4.437884016968667
-60.7853256005287;-17.71935575291225
-43.922365679064455;-29.67658667681839
-56.89227463673319;3.7609992323170545
-60.44402655363437;-33.516716631130905
-68.49941930051756;-6.6664050515166196
-35.91885376397002;-24.885124301206112
-50.29842634782389;-1.5479752134436993
-73.9099413748361;-27.00755817025016
-58.71287534653055;-1.60990546312388
-72.42046005718223;1.317406333703559
-48.7541145856717;-23.934373562343865
-44.66682638119574;4.488985291374611
-71.44557789151014;-21.271637961248828
-54.15050221835981;-20.97446351949121
-70.9457852601316;-18.853188955485315
-38.21151569792864;-13.050431179327198
-54.18884228183141;3.651219823431269
-56.02814968476514;-10.043153919214049
-35.48582948718689;-27.834818139989892
-68.80055936311815;-27.912078130416425
-66.14924895438585;-21.692584239345145
-65.35602244400974;-26.175349441233415
-43.759088789340936;-32.668166156899375
-49.48513721557126;-16.220580005026093
-52.31127830593252;0.042701112078049164
-44.396307829524545;-27.924804973525973
-34.71535678072983;-11.24448742061099
-46.664086548207145;-27.260891404805356
-57.73488348869802;-10.376966117581546
-62.85317741861943;3.3936910053515916
-64.85263054919815;-5.676680127864465
-51.517507820172966;-4.024754777974017
-49.12778347825737;-6.390955336708583
-36.68960837659382;-17.643864022010327
-58.35349845949256;-6.661343795555492
-69.93166878856432;-33.11025921303361
-55.614454314592095;-11.853306548724202
-72.57328675786529;-13.399003260390309
-46.07671872071211;-15.706846215592034
-44.88237691605051;-30.108767874472086
-52.182119886387426;4.960755000720603
-52.298472561619434;-14.728254077999132
-42.47719617534039;-9.58079491835882
-63.124568475467896;-24.665441397591003
-45.68964592566172;-17.435468469733173
-39.98335054427818;-16.80703266612015
-56.85754450805757;-22.091116615151968
-64.17294468964833;-8.795015121749802
-38.381000745793;-28.637383825566765
-58.243216393973384;-30.4090672304614
-33.265142956040926;-26.45139003903517
-71.85092452132638;-14.002818500945335
-37.070744379220685;-6.229119237547792
-60.50667262139959;-14.824891714587643
-59.480943827899196;0.2284728673005887
-57.003362976722705;-12.478186724645855
-59.12105572542755;-12.05336232245908
-58.39828394312338;-10.050768521644258
-48.872954746029734;-20.09397077247649
-67.45229892141262;-0.473801396225106
-49.72544291562295;-9.153029851970079
-37.057233162570796;-14.774578109589495
-35.85208771646306;-30.442626018263777
-71.3273788698959;-28.464223511592152
-34.534262478297734;-20.828005241530313
-46.87685574632972;-20.55049191719663
-49.654758881022445;-19.300135301911958
-68.58684558963748;-13.519738002028173
-36.051561237945485;-8.187292413017826
-52.06441918216437;-21.310266287152494
-63.33077806433544;1.5327863843799534
-39.40546469379209;-16.122703833255127
-72.75481176963973;-22.938527953988004
-44.32057853592319;-16.134723851024756
-54.076382784772576;-6.390514928130376
-53.06048868299158;-27.823635836971032
-32.4001973962334;-1.9722787531760488
-69.087680729156;3.4579849467582306
-40.93978181213833;-14.503019976740138
-67.15922760913446;-10.26347262556871
-39.70179594562004;-13.220947913219316
-40.88762803330242;-29.909271308945655
-65.34128575852088;-28.412563263758926
-65.4955915927661;-16.680130197310067
-49.915281705601764;-1.5449928564675375
-44.50529129375407;-24.40564124048951
-63.53630345144012;-3.5145476188755396
-54.369982809499135;-32.41129468907827
-73.03879923418047;-20.045707691699437
-42.07432490915252;-31.317136500898698
-72.83088781154088;0.7641619312024375
-67.38853957089975;-23.25904913729594
-70.88027204125402;-25.64422934699548
-70.2232377095101;-10.534478597021572
-54.69370625853046;-21.80739187971418
-35.25425554634419;4.029205307629027
-52.72192559380253;-25.889574697598533
-41.205193056366966;-29.136747887551977
-53.00503182618124;-14.516970050282353
-64.21620589021104;-25.090113622134737
-70.09340523377229;-1.5643182390945896
-51.13754604501885;-32.55304523623983
-40.59747696972287;-8.190062096905365
-42.10700094110821;-1.4398927611836925
-32.526470374548374;-6.880499491158432
-36.58078207325632;-18.965255487906006
-42.462837658134305;-21.437404007640644
-55.70713704636717;-22.850165803401513
-53.31802087191852;-8.27325989612985
-48.79887871986067;-29.07621706603814
-44.75137162600873;-28.82527202258406
-52.66380436311903;-28.62897708837439
-67.6252419305689;-14.982437825442396
-66.19746690204575;-8.869570389436046
-33.56611214677247;-4.05497526035235
-54.03947697452008;-33.382779431380676
-47.74524026235241;1.2074744574202256
-73.6144698193657;-13.31282986440587
-66.0470554253081;-5.896589451366999
-61.13965245267741;-18.68152548199436
-33.16339734409515;-8.49544695091949
-37.12495860107599;-9.381687754741506
-63.28156020554344;-6.47594824709395
-54.673485208717494;-4.102887301002458
-34.757922351311656;-11.072506674173187
-65.08248356530603;-20.92819598089914
-64.67461703204233;-5.470070869476423
-63.724024407845874;-16.27816768047727
-69.75836011867614;-30.21980818102865
-32.348115852305334;-18.99095059387231
-57.28903067441676;-25.13815061463537
-69.89092242246134;-28.497964424162305
-64.00740885645449;-4.947034156864152
-32.8229515419282;-33.492410921797735
-40.63637768200109;-27.01103152667251
-58.3588912906303;-10.358995650707474
-45.79551012769345;-21.88410518100574
-71.49772638430174;-10.581733423446803
-43.861957966297055;-6.558623758811752
-62.66508546746074;-24.460801148461
-32.650510526427844;4.9170644081657855
-56.25661006812793;-18.544047679074076
-65.26369743396147;-20.376291577279385
-57.13758616201223;4.998272007334904
-62.78677624277912;3.197669819199639
-37.69264702773717;-13.838506440598099
-36.45471115013744;-14.71640492129388
-45.07321899836142;-10.207415159975188
-37.212845510212134;-24.700185745751504
-69.97750168996333;-33.21564605172974
-53.36489636595721;-17.05512922604528
-35.90082948060022;-28.683778680741938
-69.44631001146767;-25.022620252861344
-34.53574121429458;-24.922078080936995
-56.24475856620073;4.3577768791074405
-58.10252173580264;-7.335747128189006
-40.67142570142179;-24.114053016790027
-50.4180264743747;-3.7333790570464984
-69.28172108407352;-13.655737379948487
-60.50239908024242;-17.239298620823465
-72.34028153061077;-12.487906916919925
-55.059955635567675;-15.885769054959589
-42.75458753116632;-32.03511146354224
-42.85151287232492;-4.751763962088425
-47.70998231909369;-6.587105218197095
-68.595363165203;-32.269070968744934
-56.42666433852908;3.23435588179899
-52.302969420813284;-4.252119125718281
-63.633714043270984;-33.16576138901222
-39.392115456690334;-27.381451706999208
-35.89903679407179;2.5613090901719815
-34.01116575270935;-19.778237437481316
-67.412914442087;-31.21343501253944
-42.40553255606004;-2.7303459898023767
-32.954678579312564;-8.507649168004694
-66.71867303949341;-31.95327171203961
-33.80811164881372;-17.037802272381885
-71.2779113816742;4.236081640187457
-53.49252440072263;-0.5622222587260026
-48.69146997988142;-0.914288623765664
-48.442022392581215;-10.647372978087972
-46.01941906473401;-6.111805720924831
-35.41099817979442;-19.76049400653634
-46.33465254360845;-4.900044265613722
-34.11187537243172;3.3987869840314886
-50.123936324037075;-17.132080210472292
-60.32860315282939;-16.935526860617706
-32.40359720490035;-7.3833923316895635
-68.74135550784392;-23.441668683049564
-63.321255830980924;-0.5871683760831132
-34.89361414452981;0.1164976891795888
-39.587777252068555;3.819431130261542
-51.07594192555164;-30.97677515800566
-38.55908309794062;3.4243146120744044
-44.31700925659278;-29.303213361206772
-32.154599275308364;-1.6752920408033916
-58.25752183695158;1.6565808653225318
-40.1329966364461;-8.19789622277338
-42.49056218173226;-2.7081346484124147
-55.95470906416514;-8.473120680743513
-61.443817529100784;-4.547609290865417
-44.229332486568154;-32.587957504529896
-72.20428218898478;-2.1281469560877007
-46.53143506747104;-16.94446622553156
-67.31715311345079;0.564276449551457
-53.33149574480989;3.818759611699747
-43.91341558779926;-20.840607374879934
-49.551402464072126;-4.331398225417676
-46.01045597470578;-19.41263452048142
-38.09346925303646;-8.60474918045794
-66.48362695287565;-7.252375189857169
-68.43359122768177;-33.17725041909063
-47.44727823848423;-0.37643286978480006
-69.76341197799867;-13.740981000393667
-65.22611863627041;-4.119679644595852
-32.586981387177936;-18.818751987140807
-37.130307860987834;-4.235818853635809
-39.84343896166847;-3.108439734606396
-45.12537879896337;-14.509509251455643
-32.096872936280576;-26.499948903049514
-49.00956288334964;-0.1762223156910494
-53.75714270488867;-30.755785732200895
-59.89031943140376;-1.7459761040113548
-37.744849930437745;-10.912455887892989
-61.94075626863335;-6.057727385554351
-60.62911860018428;-14.189846323645899
-52.789108128383134;-31.42335609154729
-58.41119597023135;-22.697313305413342
-42.862747396149494;-18.005618527016146
-49.51549850041002;-32.87906225357556
-53.57692317271388;-24.8211331748823
-58.54605699255256;0.5589665537946047
-47.5090606952553;2.4234751725140313
-62.53810044808246;-23.053173343791876
-56.78704329615836;-16.286622246498915
-64.46023376073563;-17.9500050484789
-45.9851617789649;-20.07133043474687
-40.29047558790687;-32.31698419783146
-65.9206349525838;-19.02676481031859
-56.03501365003235;-9.731791845671776
-35.15729668149986;-17.587529478099267
-34.27117048340705;-17.577322981118698
-56.87284381131835;-3.5437616435674286
-61.6173737766496;-32.183234082358595
-42.941088288409304;-15.973018710417861
-59.395398640458964;-17.997140404703607
-62.02096280461916;2.1244429890073064
-66.68951133000267;-4.387474814075766
-33.262199063636245;-6.0664972120254035
-69.82789201708644;4.1381559825823615
-32.71182833936846;-27.0947926743768
-73.10806968499179;-26.02808106737132
-37.90468586124277;4.07987765628279
-36.30961049186775;-13.334301309758011
-72.25705430230637;-30.678727705857415
